universe_name,holdings_name,Last,Avg,vs Avg,Z Score,Percentile,universe_cusip,holdings_cusip
BRUPOW 4.27 12/21/34,HYDONE 4  01/04/35,22.823897779999996,28.174434573135137,-5.3505367931351415,-1.0171579536715636,22.162162162162165,116705AQ7,44810ZCS7
ENBCN 4.56 02/25/35,HYDONE 4  01/04/35,38.539996470000006,43.500218258378375,-4.9602217883783695,-1.0185215859181387,23.783783783783786,29251ZCH8,44810ZCS7
BNCN 5.431 12/14/32,HYDONE 4  01/04/35,26.604220350000006,33.10206815432433,-6.497847804324323,-1.0212111244011797,28.10810810810811,11271ZAA9,44810ZCS7
BNS 4.442 11/15/35,BNS 3.836 09/26/30,21.407734219999995,23.13909252372973,-1.7313583037297349,-1.0212905741803164,18.37837837837838,06418MZ49,06418MM43
MDLZ 4  07/03/31,CNHI 4 04/11/28,8.804545660000002,12.096220476270272,-3.2916748162702696,-1.02246413962532,18.91891891891892,609207BD6,12658MAD3
PPLCN 5.02 01/12/32,NACN 5.023 02/01/29,46.24637041,48.4576899812973,-2.2113195712973024,-1.030100937731652,9.72972972972973,70632ZAV3,63306AHT6
ATDBCN 5.592 09/25/30,RY 4.632 05/01/28,27.272584049999992,36.55518721675676,-9.282603166756765,-1.0316286917285655,14.054054054054054,01626PAS5,780086XL3
BMO 4.976 07/03/34,NACN 5.023 02/01/29,39.899325989999994,42.992779570216214,-3.09345358021622,-1.0333400099743508,14.594594594594595,06369ZCK8,63306AHT6
SLFCN 4.78 08/10/34,BIP 5.71 07/27/30,-11.931805650000001,-10.106343031675676,-1.825462618324325,-1.038101253039872,20.0,86682ZAS5,11291ZAM9
ENBCN 4.73 08/22/34,HYDONE 4  01/04/35,35.47899783,40.766664826054054,-5.287666996054057,-1.040199059864515,22.162162162162165,29251ZCD7,44810ZCS7
BRUPOW 4.27 12/21/34,MFCCN 5.409 03/10/33,28.35900045999999,30.744892575783783,-2.3858921157837933,-1.0416351854630368,9.72972972972973,116705AQ7,56501RAQ9
ATDBCN 5.592 09/25/30,CSHU 4  03/06/32,-57.46026626000001,-51.755813708918915,-5.704452551081097,-1.0417992934083995,21.62162162162162,01626PAS5,16141AAF0
ATDBCN 5.592 09/25/30,CSHU 3.65 05/06/28,-5.150441700000002,1.8446009930270268,-6.995042693027028,-1.0442729535448338,21.08108108108108,01626PAS5,16141AAG8
ATDBCN 5.592 09/25/30,HYDONE 4  01/04/35,-2.6086518200000057,10.909178644216217,-13.517830464216223,-1.0451604000275043,25.405405405405407,01626PAS5,44810ZCS7
BMO 4.077 03/05/35,NACN 5.023 02/01/29,47.94343021,51.73042463027027,-3.7869944202702683,-1.0467143429957695,11.891891891891893,06369ZCL6,63306AHT6
BNS 4.442 11/15/35,DOLCN 5.165 04/26/30,16.31282535999999,21.17937933572973,-4.86655397572974,-1.0486492204958164,20.0,06418MZ49,25675TAP2
CTCACN 5.372 09/16/30,DIRUCN 5.383 03/22/28,2.0791441599999985,5.799087260324324,-3.7199431003243255,-1.0517537767719942,10.27027027027027,136681AG8,26153WAJ8
BMO 4.976 07/03/34,RLNCE 2.67 08/01/28,17.809978729999997,21.05587542681081,-3.2458966968108136,-1.053088300879862,17.2972972972973,06369ZCK8,759480AM8
CM 4.9 06/12/34,TD 5.491 09/08/28,42.03464154,45.143014257189186,-3.1083727171891837,-1.0536279027589956,17.83783783783784,13607PBA1,89117GX51
RY 4.279 02/04/35,BNS 4.68 02/01/29,43.695243700000006,46.362471953729724,-2.667228253729718,-1.0611823970435057,11.351351351351353,779926HR8,064164QM1
SLFCN 4.78 08/10/34,HYDONE 4  01/04/35,-1.815911959999994,4.760717723729729,-6.576629683729723,-1.0628523727448882,25.945945945945947,86682ZAS5,44810ZCS7
ATDBCN 5.592 09/25/30,SLFCN 5  07/04/35,-7.788812370000002,0.5120941386486499,-8.300906508648652,-1.0631217851921888,18.37837837837838,01626PAS5,86682ZAT3
BRUPOW 4.27 12/21/34,CNHI 4 04/11/28,27.670154269999998,30.86473386789189,-3.1945795978918916,-1.065446134457462,6.486486486486487,116705AQ7,12658MAD3
RY 4.279 02/04/35,BCECN 4.55 02/09/30,18.975499930000012,22.6480818914054,-3.6725819614053883,-1.0655440100191615,11.351351351351353,779926HR8,07813ZCL6
SLFCN 4.78 08/10/34,DOLCN 5.165 04/26/30,7.635235080000001,11.031826929837838,-3.3965918498378365,-1.0672342187287946,17.2972972972973,86682ZAS5,25675TAP2
TD 4.133 01/09/33,HYDONE 4  01/04/35,0.49937730999999985,7.949657789243242,-7.450280479243242,-1.0675973775396974,25.945945945945947,89116CWY9,44810ZCS7
SLFCN 4.78 08/10/34,WSPCN 4.754 09/12/34,-38.19935391999999,-34.73245329313514,-3.466900626864856,-1.0740579930492398,16.756756756756758,86682ZAS5,92938WAD5
CTCACN 5.372 09/16/30,HYDONE 4  01/04/35,8.855831050000006,18.17037273016216,-9.314541680162154,-1.0754459951259143,22.702702702702705,136681AG8,44810ZCS7
ATDBCN 5.592 09/25/30,MFCCN 5.409 03/10/33,2.9264508599999886,13.479636646864865,-10.553185786864876,-1.075590614768884,20.0,01626PAS5,56501RAQ9
ATDBCN 5.592 09/25/30,CNHI 4 04/11/28,2.237604669999996,13.599477938972974,-11.361873268972978,-1.07818352156297,18.91891891891892,01626PAS5,12658MAD3
BNCN 5.431 12/14/32,MFCCN 5.409 03/10/33,32.13932303,35.67252615697297,-3.533203126972971,-1.0782516452833046,20.54054054054054,11271ZAA9,56501RAQ9
ENBCN 4.73 08/22/34,CNHI 4 04/11/28,40.32525432,43.45696412081081,-3.1317098008108104,-1.0798511090232066,17.2972972972973,29251ZCD7,12658MAD3
ENBCN 4.56 02/25/35,CNHI 4 04/11/28,43.38625296000001,46.19051755313514,-2.80426459313513,-1.0800586602260622,16.756756756756758,29251ZCH8,12658MAD3
BMO 4.077 03/05/35,RLNCE 2.67 08/01/28,25.854082950000006,29.793520486864864,-3.939437536864858,-1.080220153957112,17.2972972972973,06369ZCL6,759480AM8
BMO 4.077 03/05/35,GILCN 4.362 11/22/29,12.260866440000001,14.88643005881081,-2.6255636188108085,-1.0807624390420147,15.135135135135137,06369ZCL6,375916AA1
BCECN 5.85 11/10/32,MFCCN 5.409 03/10/33,30.89700719999999,33.38676023778378,-2.4897530377837924,-1.0853378810780252,11.351351351351353,07813ZCK8,56501RAQ9
CTCACN 5.372 09/16/30,SLFCN 5  07/04/35,3.6756705000000096,7.773288224594595,-4.097617724594586,-1.085860811186355,7.567567567567568,136681AG8,86682ZAT3
COAGAS 5.187 09/30/34,RY 4.642 01/17/28,42.55944362,46.0221825514054,-3.462738931405397,-1.096547789375059,11.891891891891893,19046FAP7,780086WG5
CM 4.9 06/12/34,HYDONE 4  01/04/35,15.929390440000006,24.995751977621616,-9.06636153762161,-1.1034275291824194,25.405405405405407,13607PBA1,44810ZCS7
ATDBCN 5.592 09/25/30,DIRUCN 5.383 03/22/28,-9.385338710000013,-1.4621068256216219,-7.923231884378391,-1.1089971088104873,20.54054054054054,01626PAS5,26153WAJ8
TD 4.133 01/09/33,WSPCN 4.754 09/12/34,-35.88406465,-31.543513227621617,-4.3405514223783825,-1.1096417026617449,15.135135135135137,89116CWY9,92938WAD5
TD 4.133 01/09/33,MFCCN 5.409 03/10/33,6.034479989999994,10.520115791891893,-4.485635801891899,-1.1105293844381952,18.91891891891892,89116CWY9,56501RAQ9
CTCACN 5.372 09/16/30,CNHI 4 04/11/28,13.702087540000008,20.860672024918916,-7.158584484918908,-1.113632749607208,8.108108108108109,136681AG8,12658MAD3
TD 4.133 01/09/33,BIP 5.71 07/27/30,-9.616516380000007,-6.917402966162162,-2.6991134138378454,-1.1184222432074256,15.675675675675677,89116CWY9,11291ZAM9
BNS 4.442 11/15/35,HYDONE 4  01/04/35,6.861678319999996,14.908270129621624,-8.046591809621628,-1.1250126835290353,25.945945945945947,06418MZ49,44810ZCS7
BNCN 5.431 12/14/32,CNHI 4 04/11/28,31.450476840000007,35.792367449081084,-4.3418906090810765,-1.1281724236970319,15.675675675675677,11271ZAA9,12658MAD3
CTCACN 5.372 09/16/30,MFCCN 5.409 03/10/33,14.39093373,20.74083073281081,-6.34989700281081,-1.1305896371474249,8.108108108108109,136681AG8,56501RAQ9
RY 4.829 08/08/34,CSHU 3.65 05/06/28,11.456104360000012,14.485818010594596,-3.0297136505945836,-1.1320678191771485,14.054054054054054,7800867G3,16141AAG8
RY 4.279 02/04/35,NACN 5.023 02/01/29,43.598367190000005,46.30064151383784,-2.702274323837834,-1.1371431775708136,11.351351351351353,779926HR8,63306AHT6
BCECN 5.85 11/10/32,RCICN 3  04/15/29,27.55047804,29.19300832108108,-1.6425302810810791,-1.139535524326805,12.432432432432433,07813ZCK8,775109BT7
CM 4.9 06/12/34,TD 4.002 10/31/30,29.511524500000007,32.684622669783785,-3.1730981697837777,-1.1421301821071908,2.1621621621621623,13607PBA1,89116CST5
