Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
FORTFD 4.419 12/23/27,GILCN 4.149 11/22/30,-52.481781209999994,-55.65438048562162,3.1725992756216286,0.8841129505616402,75.13513513513513,34960VBD9,375916AE3
ENBGAS 3.2 09/15/51,GILCN 4.149 11/22/30,12.66486811,6.002319091837839,6.662549018162162,0.88397368080784,72.97297297297297,29260ZAF3,375916AE3
OMERS 4.539 04/09/29,GRTCN 6.074 04/12/29,-42.979333909999994,-45.53207869145946,2.5527447814594666,0.8839670856138488,84.32432432432432,68214WAV0,387427AM9
BRUPOW 4.7 06/21/31,CCDJ 3.804 09/24/29,22.52185796,20.72700326810811,1.7948546918918886,0.8837930768978463,81.08108108108108,116705AN4,31430W3J1
ALCTRA 1.751 02/11/31,CSHU 3.65 05/06/28,-47.364655739999996,-50.81279879881081,3.448143058810814,0.8835370348785456,75.67567567567568,014443AL9,16141AAG8
CAAIAU 3.554 10/07/51,APUCN 5.534 09/26/28,-32.50402738,-50.6515149085946,18.147487528594603,0.8834871560440545,71.35135135135135,12959CAD1,019456AK8
HYDONE 4  01/04/35,DIRUCN 5.383 03/22/28,-6.776686890000008,-12.371285469837838,5.594598579837831,0.8832359389599831,71.89189189189189,44810ZCS7,26153WAJ8
ENBGAS 4.15 08/17/32,TD 5.491 09/08/28,18.875675370000003,14.825572510108108,4.050102859891895,0.883184068504435,70.8108108108108,29260ZAG1,89117GX51
CUCN 5.088 09/20/53,GRTCN 6.074 04/12/29,17.119923400000005,9.291414993027027,7.828508406972977,0.883056722376066,73.51351351351352,22944CAA4,387427AM9
EPCOR 5.326 10/03/53,BNS 3.836 09/26/30,42.71187306,37.924453401243234,4.787419658756768,0.8830344030250473,72.43243243243244,29410ZAW5,06418MM43
BCECN 5.15 02/09/53,BNS 4.68 02/01/29,98.41474505000001,95.19403690864866,3.220708141351352,0.8829973727330273,81.08108108108108,07813ZCM4,064164QM1
TCN 5.1 02/15/34,CM 4.9 06/12/34,19.963311019999992,16.722156992486486,3.241154027513506,0.882942795024449,73.51351351351352,87971MCG6,13607PBA1
CRTUCN 2.371 01/06/31,APUCN 5.534 09/26/28,-25.149950770000004,-36.60934524167567,11.459394471675665,0.8828839492038226,76.75675675675676,126462AG5,019456AK8
TD 4.002 10/31/30,APUCN 5.534 09/26/28,-67.6167618,-82.70244868378379,15.08568688378378,0.882798524419072,71.89189189189189,89116CST5,019456AK8
