Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
VTR 3.3 12/01/31,VTR 5.398 04/21/28,33.934021900000005,30.4059066827027,3.528115217297305,1.5707298511192023,99.45945945945947,92277LAH9,92277LAJ5
ONT 2  12/02/31,ONT 3.65 06/02/33,-9.929043360000001,-12.061368051729728,2.1323246917297265,1.5652399343189214,96.75675675675676,68333ZAT4,68333ZAY3
CM 3.8 12/10/30,CM 4.15 04/02/35,-35.05291172000001,-41.502162893459456,6.449251173459444,1.563246509046651,99.45945945945947,13607LF99,13607PG57
BAMREP 5.88 11/09/32,BAMREP 5.45 03/12/55,-139.14122931999998,-152.72574986854053,13.584520548540553,1.5573873510628828,100.0,11282ZAR9,112910AB0
EDF 6.492 05/23/53,EDF 4.573 02/06/35,58.13090471000001,51.79037682589189,6.34052788410812,1.5520161433160164,89.1891891891892,268317AX2,268317BG8
F 5.668 02/20/30,F 4.222 01/10/28,49.85458550999999,46.10696896697297,3.7476165430270214,1.5463315033757268,92.97297297297298,34527ACS7,34527ADB3
ENBCN 3.55 02/25/28,ENBCN 3.9 02/25/30,-14.79327592,-19.197978539783783,4.404702619783784,1.5355519035451266,94.05405405405406,29251ZCF2,29251ZCG0
F 5.441 02/09/29,F 4.222 01/10/28,33.76435473999999,30.94420595454054,2.8201487854594482,1.5302180029654844,95.67567567567568,34527ACT5,34527ADB3
ENBCN 4.9 05/26/28,ENBCN 5.32 08/22/54,-81.21648898,-89.48251118843243,8.266022208432432,1.5201391357893128,98.37837837837839,29251ZCA3,29251ZCE5
ONTPOW 4.922 07/19/32,ONTPOW 4.831 06/28/34,-11.26933394000001,-12.631001824594593,1.361667884594583,1.5152637213645832,90.81081081081082,68321ZAK7,68321ZAL5
BCECN 5.15 11/14/28,BCECN 5  03/27/55,-157.95912724,-174.22918302275676,16.27005578275677,1.5147612007446811,100.0,07813ZCN2,078149DY4
CPXCN 5.816 09/15/28,CPXCN 4.831 09/16/31,-31.79256167999999,-36.35507317302702,4.562511493027031,1.5018103089932107,97.2972972972973,14046ZAP4,14046ZAS8
BAMREP 5.88 11/09/32,BAMREP 5.292 10/28/33,-5.075533320000005,-6.734833941297298,1.6593006212972927,1.5006785900610295,91.8918918918919,11282ZAR9,11282ZAS7
EDF 5.777 05/17/54,EDF 4.573 02/06/35,55.722119530000015,49.86928799659459,5.852831533405421,1.4976754294081451,85.4054054054054,268317BD5,268317BG8
MFCCN 5.409 03/10/33,MFCCN 4.064 12/06/34,-13.02907402999999,-15.978834774432432,2.9497607444324423,1.4975932991447185,95.67567567567568,56501RAQ9,56501RAT3
CM 6.369 04/28/2085,CM 6.369 PERP,10.34653032,4.711125653891892,5.635404666108108,1.4970991632716164,97.2972972972973,13607PB29,13607PB86
VW 5.73 09/20/28,VW 4.42 08/20/29,-5.702156059999993,-7.713349939297296,2.011193879297303,1.4933802628349195,95.67567567567568,918423BE3,918423BG8
CNRCN 4.4 05/10/33,CNRCN 5.1 05/02/54,-34.26288253999999,-36.28126467194595,2.0183821319459554,1.4920383368489483,95.67567567567568,136375DE9,136375DM1
GM 5.2 02/09/28,GM 4.45 02/25/30,-23.64156134999999,-29.116117870432433,5.474556520432444,1.4901647530336277,95.67567567567568,37045YAK0,37045YAN4
ENBCN 5 01/19/2082,ENBCN 8.495 01/15/2084,28.32139441000001,19.2614726967027,9.05992171329731,1.489945072551425,93.51351351351352,29250NBJ3,29250NBU8
ENBCN 5.36 05/26/33,ENBCN 5.76 05/26/53,-40.122334910000006,-44.678270354270275,4.555935444270268,1.481438367093566,100.0,29251ZBZ9,29251ZCB1
TCN 5  11/15/32,TCN 4.95 02/18/31,14.389289309999995,12.608785652054054,1.7805036579459408,1.480266934232,96.75675675675676,87971MBX0,87971MCF8
NACN 4.571 07/11/28,NACN 4.26 02/15/35,-59.81633538,-68.45878487718919,8.64244949718919,1.4787017405083087,99.45945945945947,136765BY9,63309ZNN4
CM 6.369 04/28/2085,CM 6.987 07/28/2084,12.02447423000001,2.5897932656216214,9.434680964378389,1.4779671351691692,87.56756756756758,13607PB29,13607PCM4
IFCCN 3.765 05/20/53,IFCCN 4.653 05/16/34,48.33556033000001,40.03542340254054,8.30013692745947,1.4708758748749726,97.83783783783784,45823TAE6,45823TAP1
IFCCN 2.954 12/16/50,IFCCN 4.653 05/16/34,47.68268779,39.59036840789189,8.092319382108116,1.4702769607987891,96.21621621621622,45823TAC0,45823TAP1
BAMREP 4.542 10/12/35,BAMREP 5.45 03/12/55,-122.03670118999999,-133.75606901735134,11.719367827351348,1.4678740872717213,100.0,11282ZAV0,112910AB0
RY 4.464 10/17/35,RY 4.279 02/04/35,-12.742596890000002,-16.639909478054054,3.897312588054053,1.461673941093284,96.75675675675676,779926DK7,779926HR8
BMO 4.537 12/18/28,BMO 4.976 07/03/34,-39.205850059999996,-43.87570352162162,4.669853461621621,1.4556554263153945,97.2972972972973,06368LB88,06369ZCK8
TD 1.888 03/08/28,TD 5.491 09/08/28,-28.006399310000003,-33.27970535983784,5.273306049837839,1.4552003720360889,99.45945945945947,89117FA33,89117GX51
TD 5.177 04/09/34,TD 4.231 02/01/35,-7.857572840000003,-9.638469224918918,1.7808963849189148,1.4551178755850687,95.13513513513514,89116CFF9,89116CMX2
BCECN 5  03/15/29,BCECN 5  03/27/55,-155.23698235,-170.6548096481081,15.417827298108108,1.4534215095541039,100.0,07813ZCQ5,078149DY4
BIP 5.71 07/27/30,BIP 5.95 07/27/53,-65.28010374999998,-68.52029110962162,3.2401873596216433,1.4521421766895588,88.64864864864866,11291ZAM9,11291ZAN7
QBRCN 3  01/15/31,QBRCN 5 07/15/34,-25.593330210000005,-29.445954105783784,3.852623895783779,1.4467561917578162,92.43243243243244,92660FAM6,92660FAS3
TOUCN 2.077 01/25/28,TOUCN 2.529 02/12/29,-4.90832546,-9.882561502054052,4.974236042054052,1.4442818533254613,95.67567567567568,89156VAA4,89156VAB2
TCN 4.95 03/28/33,TCN 4.95 02/18/31,17.653671770000003,16.027540487135138,1.6261312828648649,1.4356025714464598,90.81081081081082,87971MCA9,87971MCF8
BRUPOW 4.99 12/21/32,BRUPOW 4.27 12/21/34,-11.734919229999988,-13.717739770054054,1.9828205400540657,1.4318943564589997,93.51351351351352,116705AM6,116705AQ7
BAMREP 4.959 10/20/34,BAMREP 5.45 03/12/55,-125.98330423,-138.17040056135136,12.187096331351356,1.4270766756530204,100.0,11282ZAU2,112910AB0
BCECN 5.85 11/10/32,BCECN 5  03/27/55,-123.18437777000001,-138.15357843227028,14.969200662270268,1.4212926349733501,100.0,07813ZCK8,078149DY4
BCECN 5.6 08/11/53,BCECN 5  03/27/55,-75.46285871,-91.30208909859459,15.839230388594586,1.419050113595456,97.83783783783784,07813ZCP7,078149DY4
BMO 4.537 12/18/28,BMO 4.077 03/05/35,-47.249954280000004,-52.61334858167568,5.363394301675676,1.415311819132084,98.37837837837839,06368LB88,06369ZCL6
ENBCN 6.1 11/09/32,ENBCN 5.32 08/22/54,-43.22301804999999,-47.388620362324325,4.1656023123243315,1.412604750427403,98.91891891891892,29251ZBW6,29251ZCE5
BCECN 5.15 08/24/34,BCECN 5  03/27/55,-111.44457619,-126.92028997854055,15.475713788540546,1.4112228026346745,98.37837837837839,07813ZCR3,078149DY4
BCECN 5.15 02/09/53,BCECN 5  03/27/55,-75.89335455,-91.58788907086485,15.694534520864849,1.405689475181554,96.75675675675676,07813ZCM4,078149DY4
CM 3.8 12/10/30,CM 5.3 01/16/34,-21.17074018000001,-26.228450389675668,5.057710209675658,1.4056097302984178,96.75675675675676,13607LF99,13607LYA5
ENBCN 4.9 05/26/28,ENBCN 5.76 05/26/53,-82.07985218,-89.21171091535135,7.131858735351344,1.4020410019695098,94.05405405405406,29251ZCA3,29251ZCB1
BAMREP 5.292 10/28/33,BAMREP 5.45 03/12/55,-134.065696,-145.99091592724324,11.925219927243234,1.401679663597386,100.0,11282ZAS7,112910AB0
BMO 4.537 12/18/28,BMO 6.034 09/07/33,-26.641555509999996,-31.58221101540541,4.940655505405413,1.399476304164274,99.45945945945947,06368LB88,06369ZCJ1
ACICN 5.28 08/15/52,ACICN 4.48 04/24/32,39.70658931000001,34.01959695827027,5.686992351729742,1.3940734498259497,85.94594594594595,89678ZAB2,89678ZAD8
IFCCN 5.276 09/14/54,IFCCN 4.653 05/16/34,47.81068638000001,41.02716535194595,6.783521028054054,1.3936489660608697,90.27027027027027,45823TAN6,45823TAP1
NGGLN 2.301 06/22/29,NGGLN 5.221 09/16/31,-26.25057785,-32.41733834194595,6.166760491945951,1.3876996779413453,96.21621621621622,636273AC8,636273AD6
CM 5.33 01/20/33,CM 5.35 04/20/33,-3.4390102499999955,-4.975791561675676,1.5367813116756803,1.3824873666918385,94.05405405405406,13607LGL1,13607LKJ1
VW 4  02/18/28,VW 4.49 11/19/29,-13.185703729999986,-16.078216555783783,2.892512825783797,1.3798414507896737,99.45945945945947,918423BH6,918423BK9
ENBGAS 5.7 10/06/33,ENBGAS 5.67 10/06/53,-31.751859170000003,-34.124458473243244,2.3725993032432413,1.3795358240101352,87.56756756756758,29260ZAJ5,29260ZAK2
BCECN 3 03/17/31,BCECN 5  03/27/55,-145.65563076,-159.44128176924326,13.785651009243253,1.3766986979820233,97.83783783783784,07813ZCG7,078149DY4
BNS 3.836 09/26/30,BNS 4.95 08/01/34,-29.343102790000003,-33.955871181999996,4.6127683919999924,1.3754816529278602,98.37837837837839,06418MM43,06418MQT4
NACN 4.571 07/11/28,NACN 5.279 02/15/34,-49.913873699999996,-57.48802222616216,7.574148526162162,1.3733899171318567,96.21621621621622,136765BY9,63309ZNM6
EDF 5.993 05/23/30,EDF 5.231 02/06/55,-71.46488516000001,-75.63758510745947,4.1726999474594635,1.3701890176911165,94.05405405405406,268317AW4,268317BH6
TCN 4.8 12/15/28,TCN 4.65 08/13/31,-25.974803530000003,-31.057185503135134,5.082381973135131,1.370064610923946,90.27027027027027,87971MCE1,87971MCH4
SLFCN 2.8 11/21/33,SLFCN 4.78 08/10/34,-19.795988270000002,-25.967640647783785,6.171652377783783,1.3673808707796946,95.67567567567568,86682ZAQ9,86682ZAS5
FTSCN 4.618 05/30/52,FTSCN 4.67 11/28/52,2.1856079599999987,0.7049493784324325,1.4806585815675661,1.3662229342045875,88.10810810810811,34957ZAZ7,34959ZAM4
F 5.668 02/20/30,F 5.242 05/23/28,37.63714465000001,33.64152994340541,3.9956147065946013,1.3660832189950585,87.02702702702703,34527ACS7,34527ACY4
RCICN 3  04/15/29,RCICN 4  04/15/32,-23.237481060000007,-26.401245517567567,3.1637644575675594,1.364696567787017,95.13513513513514,775109BT7,775109BV2
BCECN 4.55 02/09/30,BCECN 5  03/27/55,-149.58835583,-163.0675359171892,13.479180087189178,1.3643575411482434,96.21621621621622,07813ZCL6,078149DY4
CCDJ 3.804 09/24/29,CCDJ 4.264 01/24/35,-41.26366205,-45.383673748540545,4.120011698540544,1.363412708627356,97.83783783783784,31430W3J1,31430W7J7
BAMREP 5.88 11/09/32,BAMREP 4.959 10/20/34,-13.157925089999992,-14.55534930718919,1.3974242171891973,1.362589327846424,91.35135135135135,11282ZAR9,11282ZAU2
IFCCN 2.179 05/18/28,IFCCN 7.338 06/30/2083,-176.74605872,-210.05290098470272,33.30684226470271,1.361836459909338,100.0,45823TAF3,45823TAM8
