Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
F 2.9 02/10/29,F 5.581 02/22/27,40.05046427000002,17.5413022974054,22.50916197259462,1.551733626248562,98.37837837837839,345397B93,34527ACW8
CNRCN 6  11/01/53,CNRCN 4.7 05/10/53,-34.18629250000001,-41.039683083891894,6.853390583891887,1.549214883233889,89.72972972972974,136375DJ8,136375DG4
F 6.798 11/07/28,F 6.382 11/10/28,-16.219830530000024,-36.826767488,20.606936957999977,1.5492148086961728,92.97297297297298,345397D59,34527ACP3
TD 4.861 01/31/28,TD 5.491 09/08/28,-2.2694245500000036,-8.02495391010811,5.755529360108106,1.5384301298722312,93.51351351351352,89115A3E0,89117GX51
RY 4.965 01/24/29,RY 4.632 05/01/28,9.746193079999998,5.027829405837839,4.718363674162158,1.5346981856707533,89.72972972972974,78017DAA6,780086XL3
ENBCN 3.4 08/01/51,ENBCN 6.51 11/09/52,-36.333045940000005,-44.20893485189189,7.8758889118918844,1.5346399947374743,91.8918918918919,29250NBE4,29251ZBX4
TD 5.523 07/17/28,TD 4.68 01/08/29,-3.3489372800000012,-9.801855856594594,6.452918576594593,1.5268918254747739,93.51351351351352,89115A2U5,89117GRJ8
F 2.9 02/10/29,F 5.668 02/20/30,-31.958896919999972,-49.069885323675685,17.110988403675712,1.52340376529456,94.5945945945946,345397B93,34527ACS7
HYNMTR 5.15 03/27/30,HYNMTR 4.583 07/24/29,18.053618130000004,12.317333067405407,5.736285062594597,1.5219714490514962,94.5945945945946,44891ADQ7,44932WAH3
TOYOTA 5.05 05/16/29,TOYOTA 3.73 10/02/29,-12.169482440000003,-18.078068725297296,5.908586285297293,1.5186322368792078,93.51351351351352,89236TMF9,892329CA9
F 2.9 02/10/29,F 5.441 02/09/29,-16.05522173,-33.91830941708108,17.863087687081084,1.514824912977572,95.13513513513514,345397B93,34527ACT5
TD 5.523 07/17/28,TD 5.491 09/08/28,-1.4706681199999991,-7.0872368052432435,5.616568685243244,1.5094207895896108,95.67567567567568,89115A2U5,89117GX51
DTRGR 5  09/25/29,DTRGR 5.77 09/25/28,12.266934120000002,7.105546227459458,5.161387892540544,1.5011480068487022,90.81081081081082,233853AZ3,233852AH5
BMO 5.203 02/01/28,BMO 4.42 07/17/29,-13.390832189999998,-20.301462793135137,6.910630603135139,1.5006281281464082,95.13513513513514,06368LGV2,06368L5G7
TD 4.861 01/31/28,TD 4.002 10/31/30,-14.582279120000003,-20.46455968037838,5.882280560378376,1.483995332573556,93.51351351351352,89115A3E0,89116CST5
TD 5.523 07/17/28,TD 4.002 10/31/30,-13.783522689999998,-19.526842575513513,5.743319885513515,1.4749790480299207,93.51351351351352,89115A2U5,89116CST5
F 6.8 05/12/28,F 5.581 02/22/27,24.050298980000008,1.3669167247027023,22.683382255297307,1.4647915563670204,95.13513513513514,345397C92,34527ACW8
TD 2 09/10/31,TD 4.133 01/09/33,-43.021672089999996,-48.49025445302702,5.468582363027025,1.4639498894857286,90.81081081081082,89114TZJ4,89116CWY9
TD 5.146 09/10/34,TD 4.231 02/01/35,14.248101049999988,6.073140334054055,8.174960715945932,1.4631098621132497,99.45945945945947,89116CQJ9,89116CMX2
PLD 1  02/01/31,PLD 5  01/15/31,-14.787317369999997,-23.632432026594596,8.8451146565946,1.4583405710375976,97.2972972972973,74340XCA7,74340XCD1
F 2.9 02/10/29,F 4.792 09/12/29,-24.04864735999999,-40.78277129589189,16.7341239358919,1.4582270265726722,94.5945945945946,345397B93,34527ADA5
F 5.8 03/08/29,F 5.581 02/22/27,39.11302004000001,19.577505120810805,19.535514919189204,1.4564967123733017,94.5945945945946,345397E58,34527ACW8
DTRGR 5.4 09/20/28,DTRGR 5.77 09/25/28,6.049522010000004,0.8181361584324325,5.2313858515675715,1.4514274834768888,92.43243243243244,233853AT7,233852AH5
BCECN 5.2 02/15/34,BCECN 5.15 08/24/34,-10.747600369999986,-17.956982454324322,7.209382084324336,1.4494283269898045,87.02702702702703,0778FPAM1,07813ZCR3
F 5.303 09/06/29,F 5.242 05/23/28,4.077671789999982,-11.766946973729729,15.844618763729711,1.4362463375075176,92.43243243243244,345397G23,34527ACY4
