Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
DTRGR 4.54 09/27/29,MCAPCO 4.816 03/04/30,-72.7855026,-100.3213538972973,27.5358512972973,2.8256579737952667,99.45945945945947,233852AK8,55279QAF7
DOLCN 5.533 09/26/28,MET Float 04/01/28,12.017866570000002,-14.77846767437838,26.796334244378382,2.8141938357636977,100.0,25675TAQ0,592179KP9
FCRCN 4.513 06/03/30,MCAPCO 4.816 03/04/30,-38.96787160999999,-66.9233833848108,27.955511774810816,2.8072091644441475,99.45945945945947,31890BAD5,55279QAF7
BAC 2.598 04/04/29,MET Float 04/01/28,10.905735100000001,-17.527674095081082,28.433409195081083,2.802937302772422,100.0,060505FU3,592179KP9
CHPUCN 4.293 01/16/30,MGCN 4.8 05/30/29,1.038391709999999,-8.08922708989189,9.12761879989189,2.802807373934864,100.0,17039ABA3,559222BB9
ATH 5.113 03/07/29,FTSCN 4.431 05/31/29,20.263671279999997,11.932984697135135,8.330686582864862,2.8009014184752314,98.37837837837839,04686PAD9,349553AQ0
BCIMCR 3.281 03/14/28,COCAPS 8  05/02/33,-260.59970233999996,-314.35658467524325,53.75688233524329,2.774555767831358,100.0,05554PAG8,190330AN0
BMO 6.034 09/07/33,DRSILL Float 03/04/28,5.695320089999996,-20.283139074216216,25.97845916421621,2.7729734318268098,100.0,06369ZCJ1,26154EAG3
CRTUCN 5.828 06/14/28,DRSILL Float 03/04/28,11.959087679999996,-16.22946872918919,28.188556409189186,2.76891978180802,100.0,126462AJ9,26154EAG3
DTRGR 5.77 09/25/28,MGCN 4.8 05/30/29,-17.060152219999992,-25.07001090837838,8.009858688378387,2.768145792814565,100.0,233852AH5,559222BB9
HYNMTR 4.583 07/24/29,MCAPCO 4.816 03/04/30,-70.89368599999999,-95.04245352205405,24.148767522054058,2.765974289294157,99.45945945945947,44932WAH3,55279QAF7
ENBCN 4.9 05/26/28,MET Float 04/01/28,16.914420260000007,-8.767540944324324,25.68196120432433,2.754048315130472,100.0,29251ZCA3,592179KP9
CHPUCN 4.293 01/16/30,MCAPCO 4.816 03/04/30,-62.47340129,-93.22015453859458,30.746753248594587,2.7522773491412114,99.45945945945947,17039ABA3,55279QAF7
ENBCN 3.55 02/25/28,MET Float 04/01/28,15.432783579999999,-11.24715053254054,26.679934112540536,2.750136134541209,100.0,29251ZCF2,592179KP9
MET 2.45 01/12/29,MET Float 04/01/28,-4.12335135,-30.303828482540542,26.180477132540542,2.749216742784869,100.0,592179KB0,592179KP9
MFCCN 3.992 02/22/28,MET Float 04/01/28,1.518350820000002,-25.0840396072973,26.6023904272973,2.7470418453307346,100.0,565018DK1,592179KP9
MFCCN 5.409 03/10/33,MET Float 04/01/28,26.240891190000006,1.1166441915135135,25.12424699848649,2.7465740501129483,100.0,56501RAQ9,592179KP9
CNHI 4 04/11/28,MET Float 04/01/28,26.92973738,0.9968028994054052,25.932934480594593,2.7412384395375766,100.0,12658MAD3,592179KP9
RCICN 5  04/15/52,TCN 5.65 09/13/52,1.7005312400000037,-1.166691856864866,2.86722309686487,2.736432277300286,100.0,775109BX8,87971MBY8
APUCN 5.534 09/26/28,F 5.242 05/23/28,-23.13702753999999,-47.71993348810811,24.58290594810812,2.7312723532461307,99.45945945945947,019456AK8,34527ACY4
BCECN 2.2 05/29/28,COCAPS 8  05/02/33,-266.60585143,-320.86893559654055,54.26308416654058,2.7285090325481502,100.0,07813ZCJ1,190330AN0
BRUPOW 4.7 06/21/31,CPXCN 4.831 09/16/31,-24.294099709999998,-36.24917792605405,11.955078216054055,2.72438755087012,100.0,116705AN4,14046ZAS8
ATDBCN 5.592 09/25/30,NWHUCN 5.514 02/18/30,-134.46654359000001,-149.44407635924324,14.977532769243226,2.722614954635358,96.75675675675676,01626PAS5,667495AM7
CRTUCN 5.828 06/14/28,COCAPS 8  05/02/33,-211.60666913,-262.1417560607027,50.535086930702676,2.7151483249698707,99.45945945945947,126462AJ9,190330AN0
CTLONE 5.981 11/10/28,COCAPS 8  05/02/33,-215.89214191999997,-268.4664596705946,52.574317750594616,2.7123327888056274,99.45945945945947,154728AW9,190330AN0
DTRGR 4.54 09/27/29,NWHUCN 5.514 02/18/30,-138.64962516,-158.17854305,19.528917890000002,2.6963228221683115,99.45945945945947,233852AK8,667495AM7
ETRHWY 4.22 02/14/28,MET Float 04/01/28,7.62688455,-17.68191988145946,25.30880443145946,2.6879285731159523,100.0,35085ZBY1,592179KP9
BIP 5.439 04/25/34,QBRCN 5 07/15/34,7.188007569999996,-0.9298121978378374,8.117819767837833,2.6859608715007255,97.83783783783784,11291ZAH0,92660FAS3
BMW 3.99 10/10/28,CPXCN 5.816 09/15/28,-8.11894104000001,-16.241996853675673,8.123055813675663,2.676770765837286,99.45945945945947,05590HBG1,14046ZAP4
CRTUCN 3.029 02/05/29,COCAPS 8  05/02/33,-206.77595995,-259.1981668498919,52.422206899891904,2.6752929827191294,99.45945945945947,126462AH3,190330AN0
EQBCN 3.99 03/24/28,MET Float 04/01/28,40.868410829999995,14.415553969945947,26.452856860054048,2.6716842862347328,100.0,29446NAP5,592179KP9
FCRCN 4.513 06/03/30,NWHUCN 5.514 02/18/30,-104.83199416999999,-124.78057253751354,19.948578367513548,2.667740687759939,97.83783783783784,31890BAD5,667495AM7
IFCCN 2.179 05/18/28,IPLCN 5.76 02/17/28,-51.30447060000001,-65.41572109394595,14.111250493945938,2.660732949530778,98.37837837837839,45823TAF3,45833VAF6
BMO 6.034 09/07/33,COCAPS 8  05/02/33,-217.87043672,-266.19542640572973,48.32498968572975,2.6600490299623156,99.45945945945947,06369ZCJ1,190330AN0
IPLCN 5.71 05/29/30,MCAPCO 4.816 03/04/30,-39.33018772999999,-57.921109054378384,18.590921324378392,2.659881050642332,99.45945945945947,45833VAH2,55279QAF7
ATH 5.113 03/07/29,CPXCN 5.816 09/15/28,17.051605449999997,0.3605985513513511,16.691006898648645,2.655619128081696,99.45945945945947,04686PAD9,14046ZAP4
BNS 5.679 08/02/33,COCAPS 8  05/02/33,-216.37062758999997,-266.3666483471892,49.99602075718923,2.647649219204606,99.45945945945947,06415GM98,190330AN0
BMW 3.7 04/02/29,CPXCN 5.816 09/15/28,-3.4469449999999995,-10.817909877621622,7.370964877621622,2.645112653642698,99.45945945945947,05590HBJ5,14046ZAP4
BRUPOW 2.68 12/21/28,MET Float 04/01/28,2.7479835600000015,-21.33703812054054,24.085021680540542,2.642482535809295,100.0,116705AK0,592179KP9
ALACN 2.075 05/30/28,COCAPS 8  05/02/33,-244.44233698999997,-297.72809253821623,53.28575554821626,2.64234914194412,99.45945945945947,02138ZAW3,190330AN0
COCAPS 4.154 02/01/28,DRSILL Float 03/04/28,24.299098549999997,-1.872695693513514,26.17179424351351,2.6419487967863753,100.0,190330AR1,26154EAG3
NACN 5.937 12/22/32,COCAPS 8  05/02/33,-224.02391505999998,-277.32633857194594,53.30242351194596,2.6340598916158102,99.45945945945947,136765BV5,190330AN0
CM 5.35 04/20/33,COCAPS 8  05/02/33,-217.46551671999998,-267.63768169859463,50.17216497859465,2.630006066615937,99.45945945945947,13607LKJ1,190330AN0
APUCN 5.534 09/26/28,F 6.382 11/10/28,-35.315022639999995,-59.94304954027027,24.628026900270278,2.629597721163452,100.0,019456AK8,34527ACP3
AL 5.4 06/01/28,MET Float 04/01/28,44.19315029,20.682534760648647,23.51061552935135,2.625862351094312,100.0,00912XBP8,592179KP9
FTTCN 4.778 02/13/29,MET Float 04/01/28,28.455507779999998,3.7593324548108105,24.696175325189188,2.6253586276994825,100.0,318071AJ6,592179KP9
BMW 4.66 04/05/28,COCAPS 8  05/02/33,-237.77258324999997,-292.20255908335133,54.429975833351364,2.625327452352119,99.45945945945947,05590HBE6,190330AN0
DE 5.17 09/15/28,MET Float 04/01/28,4.0572187,-21.26340592610811,25.32062462610811,2.6247128278877114,100.0,47788ZAP6,592179KP9
GRTCN 3.999 10/04/29,MCAPCO 4.816 03/04/30,-50.73679964,-77.53528494513513,26.79848530513513,2.6176498783031126,99.45945945945947,387427AN7,55279QAF7
CM 5.33 01/20/33,COCAPS 8  05/02/33,-220.90452696999998,-272.61347326027027,51.70894629027029,2.6131453282467225,99.45945945945947,13607LGL1,190330AN0
CM 5.3 01/16/34,COCAPS 8  05/02/33,-209.50111262999997,-258.6707441421081,49.16963151210814,2.610029228990798,99.45945945945947,13607LYA5,190330AN0
CSHU 3.65 05/06/28,COCAPS 8  05/02/33,-216.99873748,-270.0799209463243,53.08118346632432,2.609376087108904,98.37837837837839,16141AAG8,190330AN0
NACN 5.949 01/29/34,COCAPS 8  05/02/33,-209.31246065,-258.47282846545943,49.16036781545944,2.6086099063178287,99.45945945945947,136765BX1,190330AN0
ALACN 4.672 01/08/29,COCAPS 8  05/02/33,-226.24901402,-281.57530654518916,55.32629252518916,2.607136198487564,99.45945945945947,02138ZBH5,190330AN0
OMERS 4.96 02/10/31,TCN 6  07/21/55,-153.5661736,-176.34320812967567,22.77703452967566,2.6055775752972528,100.0,68214WAW8,87971MCJ0
CRRUCN 3.133 08/12/31,MGCN 4.95 01/31/31,26.747932540000008,16.77367308643243,9.974259453567576,2.6054535134196417,99.45945945945947,227107AS8,559222AW4
NACN 4.571 07/11/28,MET Float 04/01/28,-5.664479350000001,-31.796806536810806,26.132327186810805,2.599853158012579,100.0,136765BY9,592179KP9
GEICN 4.45 11/12/31,TCN 2.85 11/13/31,35.72587715,29.62184146054054,6.104035689459462,2.598571623744568,99.45945945945947,374825AL1,87971MBV4
CHPUCN 4.293 01/16/30,NWHUCN 5.514 02/18/30,-128.33752385,-151.0773436912973,22.739819841297304,2.5982111268256425,100.0,17039ABA3,667495AM7
CTLONE 4.648 02/07/28,COCAPS 8  05/02/33,-223.45143208999997,-279.05575238535135,55.604320295351386,2.5950922223629354,99.45945945945947,154728AT6,190330AN0
BMW 3.99 10/10/28,COCAPS 8  05/02/33,-232.59163286,-287.5031664520541,54.91153359205407,2.5950325361515465,100.0,05590HBG1,190330AN0
CHPUCN 5.03 02/28/31,MGCN 4.95 01/31/31,-1.2202955300000013,-10.266779134054055,9.046483604054053,2.587211096753286,99.45945945945947,17039AAZ9,559222AW4
ARXCN 3.465 03/10/31,CPXCN 4.831 09/16/31,-5.647386409999996,-17.12178004545946,11.474393635459464,2.581263430932919,100.0,00208DAB7,14046ZAS8
EQBCN 3.738 05/05/28,MET Float 04/01/28,41.29374841,15.562256814594598,25.7314915954054,2.577224464965542,100.0,29446NAR1,592179KP9
ENBGAS 5.46 10/06/28,MET Float 04/01/28,-3.9182973699999977,-29.623518230324322,25.705220860324324,2.5718711421254596,100.0,29260ZAL0,592179KP9
ATH 5.113 03/07/29,FTTCN 4.778 02/13/29,15.439927080000004,8.171697289837839,7.268229790162165,2.5695113578624835,98.91891891891892,04686PAD9,318071AJ6
APUCN 5.534 09/26/28,F 4.222 01/10/28,-10.919586680000009,-35.25449446454054,24.334907784540533,2.567687989080788,100.0,019456AK8,34527ADB3
CPXCN 5.816 09/15/28,DRSILL Float 03/04/28,-0.906935009999998,-25.348882266864862,24.441947256864864,2.5666922233685914,100.0,14046ZAP4,26154EAG3
BMO 4.077 03/05/35,MCAPCO 4.816 03/04/30,-43.71527979999999,-68.51585609270269,24.8005762927027,2.561887411595073,99.45945945945947,06369ZCL6,55279QAF7
BMO 4.537 12/18/28,COCAPS 8  05/02/33,-244.51199222999998,-297.7776374211351,53.26564519113515,2.5547886732674767,99.45945945945947,06368LB88,190330AN0
CSHU 4.4 11/05/29,MCAPCO 4.816 03/04/30,-38.73258776,-66.86080693891891,28.12821917891891,2.549816566029911,99.45945945945947,16141AAE3,55279QAF7
HRUCN 5.457 02/28/29,MGCN 4.8 05/30/29,32.43969390000001,24.315197112054054,8.124496787945954,2.547348376406476,100.0,403925BE9,559222BB9
FTSCN 2.18 05/15/28,MET Float 04/01/28,-16.501290849999997,-40.71807804675675,24.216787196756755,2.5460075329108984,100.0,349553AP2,592179KP9
BMW 4.66 04/05/28,CPXCN 5.816 09/15/28,-13.299891430000002,-20.941389484972976,7.641498054972974,2.545939595714327,98.91891891891892,05590HBE6,14046ZAP4
NACN 4.571 07/11/28,CPXCN 5.816 09/15/28,-32.508308760000006,-43.36723773010811,10.858928970108103,2.5443746107773637,99.45945945945947,136765BY9,14046ZAP4
GEICN 4.45 11/12/31,PPLCN 5.02 01/12/32,11.873470339999997,4.643724397135135,7.229745942864862,2.5393852369147276,100.0,374825AL1,70632ZAV3
GRTCN 3.999 10/04/29,NWHUCN 5.514 02/18/30,-116.6009222,-135.39247409783783,18.791551897837834,2.5369434466973924,97.2972972972973,387427AN7,667495AM7
DTRGR 4.54 09/27/29,TCN 6  07/21/55,-140.96075858,-162.5116941874054,21.550935607405393,2.535214003870131,100.0,233852AK8,87971MCJ0
BCIMCR 3.281 03/14/28,BMO 6.034 09/07/33,-42.72926562,-48.161158269513514,5.4318926495135145,2.534112477901116,100.0,05554PAG8,06369ZCJ1
EDF 5.777 05/17/54,PPLCN 5.67 01/12/54,44.01050706000001,29.756943904594596,14.253563155405413,2.527353652185707,100.0,268317BD5,70632ZAX9
BIP 5.98 02/14/33,PPLCN 5.22 06/28/33,2.1384939299999957,-2.518836485027027,4.6573304150270225,2.523299495221982,99.45945945945947,11291ZAL1,70632ZAY7
BCECN 5.15 11/14/28,CPXCN 5.816 09/15/28,-4.4806804899999975,-13.142631354486486,8.661950864486489,2.521120428108287,99.45945945945947,07813ZCN2,14046ZAP4
NACN 4.571 07/11/28,COCAPS 8  05/02/33,-256.98100058,-314.6284073284865,57.6474067484865,2.519904399747152,99.45945945945947,136765BY9,190330AN0
EDF 5.777 05/17/54,ENBCN 5.32 08/22/54,49.47551343000001,35.97714820237838,13.498365227621626,2.5186171129724686,99.45945945945947,268317BD5,29251ZCE5
BNS 4.68 02/01/29,COCAPS 8  05/02/33,-245.30234466999997,-296.95654390962164,51.654199239621676,2.511946722735643,99.45945945945947,064164QM1,190330AN0
CNQCN 2  01/17/28,MET Float 04/01/28,9.002213770000004,-13.700904669243243,22.703118439243248,2.509822901106,100.0,13638ZDX0,592179KP9
APUCN 4.808 02/24/29,F 5.441 02/09/29,-34.05383168,-58.98321392675676,24.92938224675676,2.506629668254708,99.45945945945947,019456AL6,34527ACT5
HEQCN 3.967 09/01/28,COCAPS 8  05/02/33,-216.57890730999998,-263.43548532329726,46.85657801329728,2.506247219242104,99.45945945945947,16961RAP8,190330AN0
ATH 5.113 03/07/29,IAGCN 5.685 06/20/33,15.670911919999995,4.694022735891893,10.976889184108103,2.5037731524233475,100.0,04686PAD9,45075EAE4
BMO 5.039 05/29/28,COCAPS 8  05/02/33,-246.77599915999997,-300.9976828165406,54.22168365654062,2.499743814781264,99.45945945945947,06368LNK8,190330AN0
BCECN 5.15 11/14/28,COCAPS 8  05/02/33,-228.95337230999996,-284.40380095286486,55.45042864286489,2.497547710269494,100.0,07813ZCN2,190330AN0
ATH 5.113 03/07/29,TORHYD 5.13 10/12/28,61.865839019999996,54.55172696637837,7.314112053621628,2.4915875723509924,100.0,04686PAD9,89119ZAT0
ATH 2.47 06/09/28,MQGAU 2.723 08/21/29,4.00554794,-9.389950896432431,13.39549883643243,2.489724609493181,100.0,BP9499446,Q57085HQ0
ATH 2.47 06/09/28,MQGAU 2.723 08/21/29,4.00554794,-9.389950896432431,13.39549883643243,2.489724609493181,100.0,BP9499446,BR0028133
ATH 2.47 06/09/28,MQGAU 2.723 08/21/29,4.00554794,-9.389950896432431,13.39549883643243,2.489724609493181,100.0,C04575AE3,Q57085HQ0
CRRUCN 3.133 08/12/31,REIUCN 4.671 03/01/32,-7.984752710000009,-13.273909336108108,5.289156626108099,2.4870253613927713,97.2972972972973,227107AS8,766910BU6
ALACN 2.477 11/30/30,MGCN 4.95 01/31/31,-20.969825619999995,-28.472733767243245,7.50290814724325,2.485731021321862,99.45945945945947,02138ZAX1,559222AW4
CHPUCN 5.03 02/28/31,TCN 6  07/21/55,-116.99665894,-142.12173775243244,25.125078812432434,2.4837535992807593,100.0,17039AAZ9,87971MCJ0
HNDA 4.9 06/04/29,MGCN 4.8 05/30/29,-18.371372839999992,-27.203557496918915,8.832184656918923,2.4813664296123976,100.0,438121BK0,559222BB9
BCECN 5  03/15/29,COCAPS 8  05/02/33,-226.23122741999998,-280.8294275782162,54.59820015821623,2.4780194584317004,99.45945945945947,07813ZCQ5,190330AN0
CRTUCN 2.371 01/06/31,TCN 6  07/21/55,-105.28434822,-126.28217339091891,20.997825170918915,2.474065982437251,100.0,126462AG5,87971MCJ0
BRUPOW 2.68 12/21/28,COCAPS 8  05/02/33,-248.56853766999998,-304.16863891221624,55.600101242216255,2.4726491467821976,99.45945945945947,116705AK0,190330AN0
APUCN 4.808 02/24/29,F 4.792 09/12/29,-42.558315609999994,-65.8886687068108,23.33035309681081,2.463589404169619,99.45945945945947,019456AL6,34527ADA5
BMO 4.976 07/03/34,MCAPCO 4.816 03/04/30,-51.75938402,-77.25350115275677,25.49411713275677,2.461836627746233,99.45945945945947,06369ZCK8,55279QAF7
CNQCN 2  01/17/28,COCAPS 8  05/02/33,-242.31430745999998,-296.5325054609189,54.21819800091893,2.461439181197693,99.45945945945947,13638ZDX0,190330AN0
CCDJ 4.264 01/24/35,MCAPCO 4.816 03/04/30,-44.685667609999996,-69.85017112421623,25.164503514216236,2.4583673584562566,100.0,31430W7J7,55279QAF7
ALACN 2.477 11/30/30,TCN 6  07/21/55,-136.74618902999998,-160.32769238562162,23.581503355621635,2.458272822390034,100.0,02138ZAX1,87971MCJ0
REIUCN 5.47 03/01/30,TCN 6  07/21/55,-101.50056851,-123.63039634318919,22.129827833189196,2.458074556210556,100.0,766910BN2,87971MCJ0
CTCACN 5.372 09/16/30,MCAPCO 4.816 03/04/30,-57.13793815999999,-84.3256931205946,27.187754960594603,2.457840477442758,99.45945945945947,136681AG8,55279QAF7
EDF 6.492 05/23/53,PPLCN 5.67 01/12/54,46.419292240000004,31.678032733891893,14.741259506108111,2.457742577830792,100.0,268317AX2,70632ZAX9
BCECN 5.15 11/14/28,MET Float 04/01/28,22.363148920000008,-1.5722001611891891,23.935349081189198,2.4552315430932263,100.0,07813ZCN2,592179KP9
DE 4.38 07/11/28,MET Float 04/01/28,0.9517716699999994,-22.886487013297295,23.838258683297294,2.454314861986747,100.0,47788ZAS0,592179KP9
HUSMID 4.1 12/02/29,MCAPCO 4.816 03/04/30,-63.610568259999994,-91.16555226702704,27.554984007027045,2.4526559552889573,99.45945945945947,448059AA3,55279QAF7
CCDJ 5.279 05/15/34,MCAPCO 4.816 03/04/30,-50.71994735999999,-77.64663628043243,26.92668892043244,2.4473812754768494,99.45945945945947,31430WU44,55279QAF7
BCIMCR 3.281 03/14/28,COCAPS 4.154 02/01/28,-61.33304408,-66.57160165021622,5.238557570216223,2.4467631480346084,100.0,05554PAG8,190330AR1
HNDA 4.9 06/04/29,MCAPCO 4.816 03/04/30,-81.88316583999999,-112.33448494562161,30.45131910562162,2.44512103854054,99.45945945945947,438121BK0,55279QAF7
NACN 4.26 02/15/35,NWHUCN 5.514 02/18/30,-109.48202961,-127.37837885724325,17.89634924724325,2.444916670887072,96.21621621621622,63309ZNN4,667495AM7
GEICN 4.45 11/12/31,REIUCN 4.671 03/01/32,-20.670447080000017,-27.52783043881081,6.857383358810793,2.4445163501581666,100.0,374825AL1,766910BU6
HYNMTR 4.583 07/24/29,NWHUCN 5.514 02/18/30,-136.75780856,-152.89964267475676,16.14183411475676,2.4442285434009037,96.75675675675676,44932WAH3,667495AM7
IVANCA 4.994 06/02/28,MET Float 04/01/28,-6.757414419999996,-31.239848180054057,24.48243376005406,2.440158969396277,100.0,46578WAC8,592179KP9
BMO 4.077 03/05/35,NWHUCN 5.514 02/18/30,-109.57940235999999,-126.37304524540541,16.79364288540542,2.4388403646648817,97.2972972972973,06369ZCL6,667495AM7
ALACN 4.672 01/08/29,MET Float 04/01/28,25.067507209999995,1.2562942464864864,23.81121296351351,2.4380368821676295,100.0,02138ZBH5,592179KP9
