universe_name,holdings_name,Last,Avg,vs Avg,Z Score,Percentile,universe_cusip,holdings_cusip
TRPCN 3.8 04/05/27,HYDONE 4  01/04/35,-14.224624939999998,-13.36057895491892,-0.8640459850810789,-0.31707835271913154,35.945945945945944,89353ZCF3,44810ZCS7
CSHU 4  03/06/32,BNS 3.836 09/26/30,69.46384559,70.70158040362162,-1.2377348136216142,-0.3180966435048127,41.351351351351354,16141AAF0,06418MM43
DIRUCN 5.383 03/22/28,TOUCN 4.856 05/30/27,27.921307340000006,28.995751298216216,-1.0744439582162109,-0.3187608347002531,52.702702702702695,26153WAJ8,89156VAC0
TCN 5  09/08/33,CSHU 3.65 05/06/28,29.763318600000005,30.819040710594592,-1.055722110594587,-0.3215275906228743,30.54054054054054,87971MCC5,16141AAG8
BNS 3.934 05/03/32,GRTCN 6.074 04/12/29,-28.508139889999995,-27.863973373243244,-0.6441665167567514,-0.3215435452634359,36.486486486486484,06415GDJ6,387427AM9
NACN 5.426 08/16/32,CRTUCN 5.828 06/14/28,-21.043828290000008,-20.066675305621622,-0.9771529843783853,-0.32222706748170893,35.945945945945944,63306AHF6,126462AJ9
BNS 4.68 02/01/29,DRSILL 5.111 02/12/29,-40.020572969999996,-39.237342292,-0.7832306779999954,-0.3228660135647205,45.13513513513514,064164QM1,26154EAE8
CSHU 4  03/06/32,TD 4.002 10/31/30,69.04039171000001,70.18078873345947,-1.1403970234594567,-0.32379775374511804,41.891891891891895,16141AAF0,89116CST5
GRTCN 6.074 04/12/29,BCECN 4.55 02/09/30,12.547199859999992,13.832228708216217,-1.2850288482162249,-0.32410341068666154,50.54054054054053,387427AM9,07813ZCL6
TOUCN 4.856 05/30/27,ALACN 3.98 10/04/27,-4.342306479999998,-3.5206069815675667,-0.8216994984324311,-0.3272289131409932,31.08108108108108,89156VAC0,02138ZAQ6
NACN 5.949 01/29/34,GILCN 4.149 11/22/30,-11.029637649999998,-10.380122713135135,-0.649514936864863,-0.32733105944390944,38.108108108108105,136765BX1,375916AE3
RY 4.642 01/17/28,HYDONE 4  01/04/35,-30.726299059999995,-29.502628682918925,-1.2236703770810706,-0.32806250362874023,33.78378378378378,780086WG5,44810ZCS7
NACN 5.023 02/01/29,CM 4.2 04/07/32,-9.90008554,-9.299016038108109,-0.6010695018918906,-0.33022363672964783,41.891891891891895,63306AHT6,13607HR79
CVECN 3  02/07/28,RCICN 3  04/15/29,-0.17254180999999846,1.010875596378379,-1.1834174063783776,-0.3323859980941295,28.37837837837838,15135UAT6,775109BT7
NACN 5.426 08/16/32,GILCN 4.362 11/22/29,-22.88348968000001,-22.27485834081081,-0.608631339189202,-0.3344015385666758,38.648648648648646,63306AHF6,375916AA1
CSHU 4  03/06/32,CM 4.2 04/07/32,70.17049714000001,70.98428868751351,-0.8137915475135031,-0.33749138024976927,39.729729729729726,16141AAF0,13607HR79
RLNCE 2.67 08/01/28,BNS 3.734 06/27/31,4.41643698,5.088454511405406,-0.6720175314054053,-0.3375608225315622,37.027027027027025,759480AM8,06418YXB9
GILCN 4.362 11/22/29,BNS 3.934 05/03/32,26.452554390000003,27.040973104972974,-0.5884187149729705,-0.3411563654801465,37.567567567567565,375916AA1,06415GDJ6
BMO 4.077 03/05/35,NACN 5.949 01/29/34,12.56496752999999,13.234037614486487,-0.6690700844864974,-0.3421243179015025,39.189189189189186,06369ZCL6,136765BX1
TOUCN 4.856 05/30/27,RY 4.632 05/01/28,7.78399563,8.737822737351353,-0.9538271073513531,-0.34407734546274826,35.945945945945944,89156VAC0,780086XL3
CNHI 4 04/11/28,HYDONE 4  01/04/35,-3.852593139999996,-2.793551424162163,-1.0590417158378331,-0.34724507917675823,34.86486486486486,12658MAD3,44810ZCS7
DOLCN 5.165 04/26/30,CNHI 4 04/11/28,-5.391396819999997,-3.8845288267567573,-1.5068679932432398,-0.34975097261720395,51.621621621621614,25675TAP2,12658MAD3
TOUCN 4.856 05/30/27,RCICN 3  04/15/29,-19.390278430000002,-18.39223987572973,-0.9980385542702734,-0.35107663690157814,32.7027027027027,89156VAC0,775109BT7
WFC 5.083 04/26/28,PLD 5  01/15/31,-20.949859219999993,-19.33037520902703,-1.6194840109729647,-0.3515446773757578,35.4054054054054,949746TJ0,74340XCD1
PLD 5  01/15/31,CNHI 4 04/11/28,1.7361166599999933,3.5200356140540543,-1.783918954054061,-0.3520848990480781,46.75675675675676,74340XCD1,12658MAD3
